#,id,address,microdistrict_id,house,building_body,phone,email,photo,photo_url,linestring,marker,multipolygon,description,created_at,updated_at,is_deleted,is_disabled,category_id,district_id,street_id,sub_category_id,work_hours,name_kz,name_ru,form_of_ownership_category_id,form_of_ownership_sub_category_id,latitude,longitude
2256,650031,"ул.Шевченко, 37",,,,,,,,,0101000020E61000007DAD4B8DD03C53406A32E36DA59F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Футбольное поле,Футбольное поле,,,43.247236,76.950229
2257,650037,"ул.Манаева, 32",,,,,,,,,0101000020E610000006465ED6C43C534098C28366D79B4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Футбольное поле,Футбольное поле,,,43.217511,76.949514
2258,650038,"ул.Калдаякова, 89",,,,,,,,,0101000020E6100000130CE71A663D5340098D60E3FA9F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Футбольное поле,Футбольное поле,,,43.249844,76.959357
2259,651586,"ул.Байтурсынулы, 20",,,,,,,,,0101000020E610000035B8AD2D3C3B53403FADA23F34A14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Площадка для воркаута,Площадка для воркаута,,,43.259407,76.925548
2260,650398,"ул.Котельникова, 2/1",,,,,,,,,0101000020E6100000855E7F129F3C53405987A3AB74A74540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,8,,32,,Футбольное поле,Футбольное поле,,,43.308248,76.947209
2261,649471,"пр.Абылай хана, 26",,,,,,,,,0101000020E6100000A1A2EA573A3C53409B90D61874A24540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.269168,76.941061
2262,651869,"ул.Байтурсынулы, 179 корпус 6",,,,,,,,,0101000020E6100000A5A487A1D53B53405DA8FC6B799D4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,4,,32,,Площадка для воркаута,Площадка для воркаута,,,43.230268,76.934914
2263,651067,"ул.Новая Садовая, 89",176,,,,,,,,0101000020E61000006BD26D895C3853401AE1ED4108A44540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,1,,32,,Спортивная площадка,Спортивная площадка,,,43.281502,76.880648
2264,649410,"ул.Тургут Озала, 28/9",,,,,,,,,0101000020E6100000AA285E656D385340AF0B3F389FA04540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.254859,76.881677
2265,650495,"ул.Желтоқсан, 77",,,,,,,,,0101000020E6100000075F984C153C5340228E75711BA14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.25865,76.9388
